strategy_id,behavior_family,indicator_stack,behavior_logic,anti_waste_status,evidence_level,promotion_tier,base_weight,dip_trigger,sell_trigger,trend_rule,risk_rule,public_samples,public_pass_rate,public_avg_total_gap,public_avg_annualized_gap,public_avg_drawdown_improvement,deep_samples,deep_pass_rate,deep_avg_total_gap,deep_avg_annualized_gap,deep_avg_drawdown_improvement,moomoo_samples,moomoo_pass_rate,moomoo_avg_total_gap,moomoo_avg_annualized_gap,moomoo_avg_drawdown_improvement,moomoo_avg_var_5,moomoo_avg_cvar_5,moomoo_avg_turnover,moomoo_avg_trades
bw92_rsi_35_none_ma_trend_full_atr_96,buy_dip+trend_participation+risk_overlay,RSI+MA+ATR,RSI oversold buy-upweight; no explicit sell trim; MA trend full participation; ATR risk throttle,meaningful_behavior_with_evidence,moomoo_batch100_real_validated,tier_1_real_data_promotion_candidate,0.92,rsi_35,none,ma_trend_full,atr_96,200.0,0.98,-0.0032422806997671,-0.0003335086779288,0.0100942167259558,1000.0,0.939,-0.0088646390609629,-2.1725621679134407e-05,0.0117883251139421,300.0,0.93,-0.0217192413858947,-0.0077862936823474,0.0091080811884249,-0.0243811918691239,-0.0373365419810089,3.5065797964913235,273.9166666666667
bw92_ma20_pullback_rsi_high_trim_none_ma60_break_90,buy_dip+sell_strength_or_weakness+risk_overlay,RSI+MA,MA20 pullback buy-upweight; RSI high trim; no trend participation override; MA60 break risk throttle,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,ma20_pullback,rsi_high_trim,none,ma60_break_90,,,,,,,,,,,,,,,,,,,
bw92_ma20_pullback_rsi_high_trim_none_drawdown_90,buy_dip+sell_strength_or_weakness+risk_overlay,RSI+MA+Drawdown,MA20 pullback buy-upweight; RSI high trim; no trend participation override; drawdown risk throttle,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,ma20_pullback,rsi_high_trim,none,drawdown_90,,,,,,,,,,,,,,,,,,,
bw92_ma20_pullback_rsi_high_trim_strong_trend_full_none,buy_dip+sell_strength_or_weakness+trend_participation,RSI+MA,MA20 pullback buy-upweight; RSI high trim; strong trend full participation; no risk overlay,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,ma20_pullback,rsi_high_trim,strong_trend_full,none,,,,,,,,,,,,,,,,,,,
bw92_ma20_pullback_rsi_high_trim_strong_trend_full_atr_96,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,RSI+MA+ATR,MA20 pullback buy-upweight; RSI high trim; strong trend full participation; ATR risk throttle,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,ma20_pullback,rsi_high_trim,strong_trend_full,atr_96,,,,,,,,,,,,,,,,,,,
bw92_ma20_pullback_rsi_high_trim_strong_trend_full_ma60_break_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,RSI+MA,MA20 pullback buy-upweight; RSI high trim; strong trend full participation; MA60 break risk throttle,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,ma20_pullback,rsi_high_trim,strong_trend_full,ma60_break_90,,,,,,,,,,,,,,,,,,,
bw92_ma20_pullback_rsi_high_trim_strong_trend_full_drawdown_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,RSI+MA+Drawdown,MA20 pullback buy-upweight; RSI high trim; strong trend full participation; drawdown risk throttle,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,ma20_pullback,rsi_high_trim,strong_trend_full,drawdown_90,,,,,,,,,,,,,,,,,,,
bw92_ma20_pullback_rsi_high_trim_ma_trend_full_none,buy_dip+sell_strength_or_weakness+trend_participation,RSI+MA,MA20 pullback buy-upweight; RSI high trim; MA trend full participation; no risk overlay,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,ma20_pullback,rsi_high_trim,ma_trend_full,none,,,,,,,,,,,,,,,,,,,
bw92_ma20_pullback_rsi_high_trim_ma_trend_full_atr_96,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,RSI+MA+ATR,MA20 pullback buy-upweight; RSI high trim; MA trend full participation; ATR risk throttle,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,ma20_pullback,rsi_high_trim,ma_trend_full,atr_96,,,,,,,,,,,,,,,,,,,
bw92_ma20_pullback_rsi_high_trim_ma_trend_full_ma60_break_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,RSI+MA,MA20 pullback buy-upweight; RSI high trim; MA trend full participation; MA60 break risk throttle,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,ma20_pullback,rsi_high_trim,ma_trend_full,ma60_break_90,,,,,,,,,,,,,,,,,,,
bw92_ma20_pullback_rsi_high_trim_ma_trend_full_drawdown_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,RSI+MA+Drawdown,MA20 pullback buy-upweight; RSI high trim; MA trend full participation; drawdown risk throttle,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,ma20_pullback,rsi_high_trim,ma_trend_full,drawdown_90,,,,,,,,,,,,,,,,,,,
bw92_ma20_pullback_rsi_high_trim_macd_trend_full_none,buy_dip+sell_strength_or_weakness+trend_participation,RSI+MA+MACD,MA20 pullback buy-upweight; RSI high trim; MACD trend full participation; no risk overlay,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,ma20_pullback,rsi_high_trim,macd_trend_full,none,,,,,,,,,,,,,,,,,,,
bw92_ma20_pullback_rsi_high_trim_macd_trend_full_atr_96,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,RSI+MA+MACD+ATR,MA20 pullback buy-upweight; RSI high trim; MACD trend full participation; ATR risk throttle,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,ma20_pullback,rsi_high_trim,macd_trend_full,atr_96,,,,,,,,,,,,,,,,,,,
bw92_ma20_pullback_rsi_high_trim_macd_trend_full_ma60_break_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,RSI+MA+MACD,MA20 pullback buy-upweight; RSI high trim; MACD trend full participation; MA60 break risk throttle,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,ma20_pullback,rsi_high_trim,macd_trend_full,ma60_break_90,,,,,,,,,,,,,,,,,,,
bw92_ma20_pullback_rsi_high_trim_macd_trend_full_drawdown_90,buy_dip+sell_strength_or_weakness+trend_participation+risk_overlay,RSI+MA+MACD+Drawdown,MA20 pullback buy-upweight; RSI high trim; MACD trend full participation; drawdown risk throttle,not_waste_but_unproven_requires_manifest,catalog_only_not_yet_validated,needs_initial_validation,0.92,ma20_pullback,rsi_high_trim,macd_trend_full,drawdown_90,,,,,,,,,,,,,,,,,,,
